################################################################################
# This file contains a transactional data dump of students entering and leaving
# at the University Road drop-off gate. That is, the entrance closest to the
# Engineering buildings. There are three turnstiles. The first is North,
# denoted with 'N', and is closest to the Mineral Sciences Building. The second 
# is in the centre, denoted with 'C', and closest to the Mining Engineering
# Study Centre. The third is South, denoted by 'S', and is closest to the
# Engineering 2 Building.
#
# The time stamp indicates the day/month/year and time of day in the format
# hour:minutes:seconds. There is a variable indicating whether this is an
# 'entry' into the campus or an 'exit' leaving the campus. The 'success'
# variable indicates a '1' if the transaction was completed with only one tap of
# the student card, and '0' if two or more taps were required. 
################################################################################

date,type,turnstile,success
05/03/2020 13:10:12,entry,C,1
05/03/2020 13:10:49,exit,S,1
05/03/2020 13:10:55,entry,S,1
05/03/2020 13:11:55,entry,C,1
05/03/2020 13:12:09,exit,C,1
05/03/2020 13:12:21,exit,C,1
05/03/2020 13:13:46,entry,C,1
05/03/2020 13:14:18,entry,N,1
05/03/2020 13:14:19,exit,C,1
05/03/2020 13:15:45,entry,C,1
05/03/2020 13:17:26,exit,C,1
05/03/2020 13:18:48,exit,S,1
05/03/2020 13:20:52,entry,C,1
05/03/2020 13:23:39,entry,N,0
05/03/2020 13:24:19,entry,C,1
05/03/2020 13:24:30,exit,C,1
05/03/2020 13:24:51,entry,S,1
05/03/2020 13:26:05,entry,S,1
05/03/2020 13:27:48,exit,C,1
05/03/2020 13:28:29,exit,C,1
05/03/2020 13:28:47,entry,S,1
05/03/2020 13:29:02,exit,C,1
05/03/2020 13:29:41,entry,C,1
05/03/2020 13:29:47,exit,S,1
05/03/2020 13:29:51,exit,S,1
05/03/2020 13:31:19,exit,C,1
05/03/2020 13:31:59,exit,C,1
05/03/2020 13:32:29,entry,C,1
05/03/2020 13:33:00,entry,C,1
05/03/2020 13:33:37,entry,N,1
05/03/2020 13:34:13,exit,N,1
05/03/2020 13:36:18,entry,S,1
05/03/2020 13:36:26,entry,S,1
05/03/2020 13:36:40,entry,S,1
05/03/2020 13:37:22,entry,C,1
05/03/2020 13:37:29,exit,C,1
05/03/2020 13:37:34,exit,C,1
05/03/2020 13:37:50,entry,S,1
05/03/2020 13:38:58,entry,C,1
05/03/2020 13:41:19,entry,S,1
05/03/2020 13:41:25,exit,S,1
05/03/2020 13:43:29,entry,S,1
05/03/2020 13:44:03,entry,S,1
05/03/2020 13:44:21,entry,C,1
05/03/2020 13:44:45,exit,N,1
05/03/2020 13:46:50,exit,C,0
05/03/2020 13:48:33,exit,N,1
05/03/2020 13:48:44,exit,S,1
05/03/2020 13:49:04,exit,C,1
05/03/2020 13:49:09,entry,C,1
05/03/2020 13:49:31,exit,C,0
05/03/2020 13:50:06,exit,C,1
05/03/2020 13:51:24,entry,C,1
05/03/2020 13:52:21,entry,N,0
05/03/2020 13:52:23,exit,S,0
05/03/2020 13:54:02,entry,S,1
05/03/2020 13:54:55,entry,C,1
05/03/2020 13:55:02,exit,S,1
05/03/2020 13:55:03,exit,C,1
05/03/2020 13:57:04,exit,S,1
05/03/2020 13:59:28,entry,N,1
05/03/2020 13:59:37,entry,S,0
05/03/2020 14:01:02,exit,C,1
05/03/2020 14:01:51,exit,N,1
05/03/2020 14:01:60,entry,C,1
05/03/2020 14:02:02,entry,C,1
05/03/2020 14:03:03,entry,C,1
05/03/2020 14:05:05,exit,S,1
05/03/2020 14:05:08,entry,C,1
05/03/2020 14:06:53,entry,N,1
05/03/2020 14:07:39,entry,S,1
05/03/2020 14:10:17,entry,S,1
05/03/2020 14:10:57,entry,S,1
05/03/2020 14:14:24,exit,S,1
05/03/2020 14:15:00,exit,C,1
05/03/2020 14:15:24,entry,N,1
05/03/2020 14:15:50,exit,S,1
05/03/2020 14:16:19,exit,C,1
05/03/2020 14:21:21,entry,C,1
05/03/2020 14:22:33,entry,C,1
05/03/2020 14:23:55,entry,S,1
05/03/2020 14:24:11,entry,C,1
05/03/2020 14:24:13,entry,S,1
05/03/2020 14:24:38,exit,C,1
05/03/2020 14:25:34,exit,S,1
05/03/2020 14:26:28,exit,C,1
05/03/2020 14:26:40,entry,S,1
05/03/2020 14:28:01,entry,C,1
05/03/2020 14:29:16,entry,N,1
05/03/2020 14:30:37,exit,C,0
05/03/2020 14:32:39,exit,C,1
05/03/2020 14:34:29,entry,C,1
05/03/2020 14:46:14,exit,C,1
05/03/2020 14:52:04,entry,S,1
05/03/2020 14:52:11,entry,N,1
05/03/2020 14:53:01,exit,C,1
05/03/2020 14:55:24,entry,N,1
05/03/2020 14:56:36,exit,S,1
05/03/2020 14:58:10,entry,N,1
05/03/2020 15:02:04,exit,C,1
05/03/2020 15:03:16,entry,S,0
05/03/2020 15:03:49,entry,C,1
05/03/2020 15:03:57,exit,C,1
05/03/2020 15:04:32,entry,C,1
05/03/2020 15:06:01,exit,C,1
05/03/2020 15:06:44,entry,S,1
05/03/2020 15:07:00,exit,C,1
05/03/2020 15:09:17,exit,C,1
05/03/2020 15:10:51,entry,N,1
05/03/2020 15:12:13,entry,N,1
05/03/2020 15:13:23,exit,C,1
05/03/2020 15:13:51,exit,C,0
05/03/2020 15:14:28,exit,C,1
05/03/2020 15:16:29,exit,S,1
05/03/2020 15:16:40,entry,S,1
05/03/2020 15:17:24,exit,S,1
05/03/2020 15:17:51,exit,S,1
05/03/2020 15:20:04,exit,S,0
05/03/2020 15:23:57,exit,S,1
05/03/2020 15:24:12,exit,S,1
05/03/2020 15:24:54,entry,C,1
05/03/2020 15:28:19,exit,S,1
05/03/2020 15:28:54,exit,N,1
05/03/2020 15:31:55,exit,N,1
05/03/2020 15:32:07,entry,C,1
05/03/2020 15:32:34,exit,S,1
05/03/2020 15:33:26,entry,N,1
05/03/2020 15:36:23,exit,S,0
05/03/2020 15:42:12,exit,C,1
05/03/2020 15:44:11,entry,S,1
05/03/2020 15:47:16,entry,C,1
05/03/2020 15:47:19,exit,C,1
05/03/2020 15:47:20,exit,C,1
05/03/2020 15:48:22,exit,C,1
05/03/2020 15:50:22,entry,N,1
05/03/2020 15:51:24,exit,C,0
05/03/2020 15:54:38,entry,C,1
05/03/2020 16:00:05,entry,S,1
05/03/2020 16:02:19,entry,C,1
05/03/2020 16:04:24,entry,C,1
05/03/2020 16:04:55,exit,C,1
05/03/2020 16:04:57,exit,C,1
05/03/2020 16:05:12,exit,C,1
05/03/2020 16:05:29,exit,S,1
05/03/2020 16:07:53,exit,C,1
05/03/2020 16:08:16,exit,C,1
05/03/2020 16:09:38,exit,C,1
05/03/2020 16:11:26,exit,C,1
05/03/2020 16:12:20,entry,C,1
05/03/2020 16:13:22,exit,S,0
05/03/2020 16:15:02,exit,N,0
05/03/2020 16:15:06,entry,S,1
05/03/2020 16:16:24,exit,C,0
05/03/2020 16:18:16,entry,S,1
05/03/2020 16:20:56,exit,C,1
05/03/2020 16:22:24,exit,C,1
05/03/2020 16:24:30,exit,S,1
05/03/2020 16:25:49,exit,C,1
05/03/2020 16:28:31,entry,S,1
05/03/2020 16:29:49,exit,S,1
05/03/2020 16:29:53,entry,S,1
05/03/2020 16:30:46,exit,N,1
05/03/2020 16:31:01,exit,N,1
05/03/2020 16:31:15,exit,S,1
05/03/2020 16:31:40,exit,N,1
05/03/2020 16:31:59,entry,N,1
05/03/2020 16:32:42,exit,C,1
05/03/2020 16:33:56,exit,C,1
05/03/2020 16:37:12,exit,S,1
05/03/2020 16:37:25,exit,C,1
05/03/2020 16:37:42,exit,C,1
05/03/2020 16:37:59,exit,C,1
05/03/2020 16:38:48,entry,C,1
05/03/2020 16:40:19,exit,C,1
05/03/2020 16:41:19,exit,C,1
05/03/2020 16:42:28,exit,C,1
05/03/2020 16:43:06,exit,S,1
05/03/2020 16:45:09,entry,C,1
05/03/2020 16:48:27,exit,C,1
05/03/2020 16:49:22,exit,N,0
05/03/2020 16:52:17,exit,N,1
05/03/2020 16:55:44,exit,C,1
05/03/2020 16:55:52,exit,S,1
05/03/2020 16:57:02,entry,S,1
05/03/2020 16:57:18,exit,N,1
05/03/2020 16:59:44,exit,C,1
05/03/2020 17:00:21,exit,C,1
05/03/2020 17:02:03,exit,S,1
05/03/2020 17:02:43,entry,S,1
05/03/2020 17:02:53,entry,S,1
05/03/2020 17:03:04,exit,S,1
05/03/2020 17:03:56,exit,S,1
05/03/2020 17:04:25,entry,C,1
05/03/2020 17:08:49,entry,C,1
05/03/2020 17:09:25,exit,S,1
05/03/2020 17:09:34,exit,C,1
05/03/2020 17:10:50,exit,N,1
05/03/2020 17:12:09,exit,C,1
05/03/2020 17:12:28,entry,C,1
05/03/2020 17:14:04,exit,C,1
05/03/2020 17:14:13,exit,S,1
05/03/2020 17:16:14,exit,C,1
05/03/2020 17:16:21,exit,C,0
05/03/2020 17:18:19,exit,C,1
05/03/2020 17:24:23,exit,S,0
05/03/2020 17:25:05,exit,N,1
05/03/2020 17:25:40,entry,C,1
05/03/2020 17:26:32,exit,S,1
05/03/2020 17:27:41,entry,N,1
05/03/2020 17:27:60,exit,S,0
05/03/2020 17:30:37,exit,C,0
05/03/2020 17:30:54,exit,C,1
05/03/2020 17:31:18,exit,C,1
05/03/2020 17:31:31,exit,C,1
05/03/2020 17:31:42,entry,S,1
05/03/2020 17:34:23,entry,S,1
05/03/2020 17:35:34,exit,S,1
05/03/2020 17:36:35,exit,C,1
05/03/2020 17:38:05,exit,C,1
05/03/2020 17:38:23,exit,S,0
05/03/2020 17:39:04,exit,C,1
05/03/2020 17:43:22,exit,C,1
05/03/2020 17:44:29,exit,S,0
05/03/2020 17:45:02,exit,C,0
05/03/2020 17:47:49,exit,S,0
05/03/2020 17:48:52,exit,S,1
05/03/2020 17:51:23,entry,C,1
05/03/2020 17:51:25,exit,C,1
05/03/2020 17:51:33,exit,C,1
05/03/2020 17:52:37,exit,S,0
05/03/2020 17:53:02,exit,C,1
05/03/2020 17:55:11,exit,S,1
05/03/2020 17:58:20,entry,S,1
05/03/2020 18:00:18,exit,S,1
05/03/2020 18:01:04,exit,S,1
05/03/2020 18:02:28,exit,C,1
05/03/2020 18:04:15,exit,S,1
05/03/2020 18:05:18,exit,C,1
05/03/2020 18:07:59,exit,S,1
05/03/2020 18:08:08,exit,C,1
05/03/2020 18:09:17,exit,S,1
05/03/2020 18:09:57,exit,S,1
05/03/2020 18:10:51,exit,C,1
05/03/2020 18:11:07,exit,C,1
05/03/2020 18:11:39,exit,C,1
05/03/2020 18:14:08,exit,S,1
05/03/2020 18:15:09,exit,C,1
05/03/2020 18:15:40,exit,S,0
05/03/2020 18:15:58,exit,S,1
05/03/2020 18:16:20,entry,C,1
05/03/2020 18:17:09,exit,C,1
05/03/2020 18:18:43,exit,S,1
05/03/2020 18:18:58,exit,C,0
05/03/2020 18:19:05,exit,N,1
05/03/2020 18:20:11,exit,C,0
05/03/2020 18:20:37,exit,C,1
05/03/2020 18:24:22,exit,C,1
05/03/2020 18:24:39,exit,S,1
05/03/2020 18:24:48,exit,S,0
05/03/2020 18:25:19,exit,C,1
05/03/2020 18:25:49,exit,S,1
05/03/2020 18:30:18,exit,C,1
05/03/2020 18:32:40,exit,S,0
05/03/2020 18:33:36,exit,S,0
05/03/2020 18:35:35,exit,S,1
05/03/2020 18:36:14,exit,C,0
05/03/2020 18:36:39,exit,C,0
05/03/2020 18:37:56,exit,N,1
05/03/2020 18:38:20,exit,C,1
05/03/2020 18:38:21,exit,C,1
05/03/2020 18:42:34,exit,C,1
05/03/2020 18:43:14,exit,S,1
05/03/2020 18:45:29,exit,C,1
05/03/2020 18:45:56,entry,S,0
05/03/2020 18:47:34,exit,C,0
05/03/2020 18:50:31,exit,N,1
05/03/2020 18:52:36,exit,S,1
05/03/2020 18:53:05,exit,S,1
05/03/2020 18:54:15,exit,C,1
05/03/2020 18:54:16,exit,C,1
05/03/2020 18:56:29,exit,C,1
05/03/2020 18:59:47,exit,C,1
05/03/2020 19:00:12,exit,C,1
05/03/2020 19:01:20,exit,C,1
05/03/2020 19:02:08,entry,N,1
05/03/2020 19:02:28,exit,C,1
05/03/2020 19:06:09,exit,S,1
05/03/2020 19:07:59,exit,C,1
05/03/2020 19:09:18,exit,C,1
05/03/2020 19:11:36,exit,C,1
05/03/2020 19:13:08,exit,S,1
05/03/2020 19:15:51,exit,S,1
05/03/2020 19:17:07,exit,N,1
05/03/2020 19:18:45,exit,C,0
05/03/2020 19:20:45,exit,S,1
05/03/2020 19:21:30,exit,C,1
05/03/2020 19:22:21,exit,S,1
05/03/2020 19:23:17,exit,C,1
05/03/2020 19:23:23,exit,S,0
05/03/2020 19:24:28,exit,N,0
05/03/2020 19:31:21,exit,C,1
05/03/2020 19:34:58,exit,C,1
05/03/2020 19:39:14,exit,N,1
05/03/2020 19:39:45,exit,C,1
05/03/2020 19:42:01,exit,C,1
05/03/2020 19:47:04,exit,S,1
05/03/2020 19:47:34,exit,C,1
05/03/2020 19:52:26,exit,S,1
05/03/2020 19:53:07,exit,C,1
05/03/2020 19:54:30,exit,C,1
05/03/2020 19:54:31,exit,C,1
05/03/2020 19:54:50,exit,N,1
05/03/2020 19:58:15,entry,S,1
05/03/2020 19:58:59,exit,C,0
05/03/2020 19:59:00,exit,N,1
05/03/2020 20:00:23,entry,C,1
05/03/2020 20:02:25,exit,N,1
05/03/2020 20:02:49,exit,C,1
05/03/2020 20:03:23,exit,C,1
05/03/2020 20:07:35,exit,S,1
05/03/2020 20:09:15,exit,C,1
05/03/2020 20:14:42,exit,C,1
05/03/2020 20:19:22,entry,C,0
05/03/2020 20:21:05,exit,C,1
05/03/2020 20:23:26,exit,S,0
05/03/2020 20:27:29,exit,C,1
05/03/2020 20:30:38,exit,C,0
05/03/2020 20:32:41,entry,S,1
05/03/2020 20:33:58,exit,C,1
05/03/2020 20:34:06,entry,C,1
05/03/2020 20:39:18,exit,S,1
05/03/2020 20:40:12,exit,C,1
05/03/2020 20:56:09,exit,C,1
05/03/2020 20:59:14,exit,S,1
05/03/2020 21:00:15,exit,N,1
05/03/2020 21:04:59,exit,S,1
05/03/2020 21:05:32,exit,C,1
05/03/2020 21:09:04,exit,C,1
05/03/2020 21:11:20,exit,C,1
05/03/2020 21:14:35,exit,N,1
05/03/2020 21:22:02,entry,S,1
05/03/2020 21:24:49,exit,C,1
05/03/2020 21:49:22,exit,C,1
05/03/2020 21:51:15,exit,N,0
05/03/2020 22:06:21,exit,C,1
05/03/2020 22:06:24,exit,S,0
05/03/2020 22:14:14,exit,C,1
05/03/2020 22:21:05,exit,N,1
05/03/2020 23:02:52,exit,N,1
05/03/2020 23:40:44,exit,S,1
05/03/2020 23:48:04,exit,S,1
06/03/2020 00:05:40,exit,S,1
06/03/2020 00:07:41,exit,C,1
06/03/2020 00:12:48,exit,S,1
06/03/2020 00:14:47,entry,C,1
06/03/2020 00:23:11,exit,C,0
06/03/2020 01:28:29,exit,N,0
06/03/2020 02:20:57,exit,N,1
06/03/2020 02:56:13,entry,C,1
06/03/2020 03:38:43,entry,C,0
06/03/2020 03:44:26,entry,N,1
06/03/2020 05:11:22,exit,S,1
06/03/2020 05:14:05,exit,N,1
06/03/2020 05:43:53,entry,S,1
06/03/2020 06:01:49,entry,C,1
06/03/2020 06:03:31,entry,S,1
06/03/2020 06:03:44,entry,C,1
06/03/2020 06:11:40,entry,N,1
06/03/2020 06:13:49,entry,C,1
06/03/2020 06:16:20,entry,C,1
06/03/2020 06:17:06,entry,S,1
06/03/2020 06:17:31,entry,S,1
06/03/2020 06:18:10,entry,S,1
06/03/2020 06:23:41,entry,S,1
06/03/2020 06:25:25,exit,S,0
06/03/2020 06:25:30,entry,S,1
06/03/2020 06:26:49,entry,C,1
06/03/2020 06:28:05,entry,S,1
06/03/2020 06:28:30,entry,S,1
06/03/2020 06:34:31,entry,C,1
06/03/2020 06:43:11,entry,C,1
06/03/2020 06:48:32,entry,C,0
06/03/2020 06:51:16,entry,N,1
06/03/2020 06:55:57,entry,S,1
06/03/2020 06:56:00,entry,S,1
06/03/2020 06:58:20,entry,N,1
06/03/2020 06:59:17,entry,C,1
06/03/2020 07:01:35,entry,C,1
06/03/2020 07:02:21,entry,S,1
06/03/2020 07:02:32,entry,N,1
06/03/2020 07:03:33,entry,C,1
06/03/2020 07:04:50,entry,N,1
06/03/2020 07:05:01,entry,S,1
06/03/2020 07:05:40,entry,C,1
06/03/2020 07:05:54,entry,S,1
06/03/2020 07:06:56,entry,S,1
06/03/2020 07:07:29,entry,S,1
06/03/2020 07:07:44,entry,S,1
06/03/2020 07:08:18,entry,C,1
06/03/2020 07:08:57,entry,C,1
06/03/2020 07:11:02,entry,C,0
06/03/2020 07:11:59,entry,N,1
06/03/2020 07:12:53,entry,N,1
06/03/2020 07:13:46,entry,C,1
06/03/2020 07:14:09,entry,C,1
06/03/2020 07:15:26,entry,N,1
06/03/2020 07:15:44,entry,C,1
06/03/2020 07:16:44,entry,N,1
06/03/2020 07:17:51,entry,C,1
06/03/2020 07:18:16,entry,C,1
06/03/2020 07:18:17,entry,C,1
06/03/2020 07:19:21,entry,S,1
06/03/2020 07:19:25,entry,S,1
06/03/2020 07:19:26,entry,C,1
06/03/2020 07:19:46,entry,C,1
06/03/2020 07:19:56,exit,S,1
06/03/2020 07:20:03,entry,S,1
06/03/2020 07:20:34,entry,S,1
06/03/2020 07:20:50,exit,C,1
06/03/2020 07:21:02,entry,C,1
06/03/2020 07:21:25,entry,C,0
06/03/2020 07:21:40,entry,C,1
06/03/2020 07:21:43,entry,C,1
06/03/2020 07:21:52,entry,S,0
06/03/2020 07:23:12,entry,C,1
06/03/2020 07:24:28,entry,S,1
06/03/2020 07:25:39,entry,C,1
06/03/2020 07:25:56,entry,S,1
06/03/2020 07:25:57,entry,S,1
06/03/2020 07:26:44,entry,C,1
06/03/2020 07:27:11,entry,C,1
06/03/2020 07:27:24,entry,C,1
06/03/2020 07:28:12,entry,N,1
06/03/2020 07:28:36,entry,C,1
06/03/2020 07:28:57,entry,C,1
06/03/2020 07:29:09,entry,N,1
06/03/2020 07:29:21,exit,S,1
06/03/2020 07:29:48,entry,N,1
06/03/2020 07:29:53,entry,S,1
06/03/2020 07:30:23,entry,C,1
06/03/2020 07:30:42,entry,S,1
06/03/2020 07:31:04,entry,C,1
06/03/2020 07:31:29,entry,S,1
06/03/2020 07:31:42,entry,C,1
06/03/2020 07:32:09,entry,S,1
06/03/2020 07:32:37,entry,C,1
06/03/2020 07:35:01,entry,S,1
06/03/2020 07:35:54,entry,C,1
06/03/2020 07:35:55,entry,C,1
06/03/2020 07:36:37,entry,N,1
06/03/2020 07:36:50,entry,S,1
06/03/2020 07:39:48,entry,S,1
06/03/2020 07:39:53,entry,C,1
06/03/2020 07:40:18,entry,S,1
06/03/2020 07:40:19,exit,C,1
06/03/2020 07:40:58,entry,C,1
06/03/2020 07:41:06,entry,S,0
06/03/2020 07:41:14,entry,C,1
06/03/2020 07:41:33,entry,C,1
06/03/2020 07:42:00,entry,S,1
06/03/2020 07:42:14,entry,S,1
06/03/2020 07:43:37,entry,C,1
06/03/2020 07:43:50,entry,S,1
06/03/2020 07:46:17,entry,C,1
06/03/2020 07:47:36,entry,N,1
06/03/2020 07:48:10,entry,C,1
06/03/2020 07:48:40,entry,N,1
06/03/2020 07:50:20,entry,N,1
06/03/2020 07:50:51,entry,S,1
06/03/2020 07:51:03,entry,N,1
06/03/2020 07:51:41,entry,N,1
06/03/2020 07:53:48,entry,C,1
06/03/2020 07:54:43,entry,C,1
06/03/2020 07:55:08,entry,C,1
06/03/2020 07:55:51,exit,S,1
06/03/2020 07:56:14,exit,S,1
06/03/2020 07:56:19,entry,S,1
06/03/2020 07:57:23,entry,C,1
06/03/2020 07:57:29,entry,S,1
06/03/2020 07:57:30,entry,C,1
06/03/2020 07:58:01,entry,S,1
06/03/2020 08:01:35,entry,C,1
06/03/2020 08:02:41,entry,C,1
06/03/2020 08:02:53,entry,C,1
06/03/2020 08:03:25,entry,C,0
06/03/2020 08:04:53,entry,C,1
06/03/2020 08:05:43,entry,C,1
06/03/2020 08:05:47,entry,C,1
06/03/2020 08:05:50,entry,C,1
06/03/2020 08:06:24,entry,C,0
06/03/2020 08:07:22,entry,S,1
06/03/2020 08:07:32,entry,S,1
06/03/2020 08:07:53,entry,C,1
06/03/2020 08:08:11,entry,C,1
06/03/2020 08:08:58,entry,C,1
06/03/2020 08:09:11,entry,S,1
06/03/2020 08:09:29,entry,C,1
06/03/2020 08:12:43,entry,S,1
06/03/2020 08:13:06,entry,C,1
06/03/2020 08:13:38,entry,C,1
06/03/2020 08:14:42,entry,N,1
06/03/2020 08:15:03,entry,C,1
06/03/2020 08:16:10,entry,S,1
06/03/2020 08:16:18,exit,S,1
06/03/2020 08:16:52,entry,S,1
06/03/2020 08:20:04,exit,C,1
06/03/2020 08:20:25,entry,C,1
06/03/2020 08:22:12,entry,C,1
06/03/2020 08:22:15,entry,C,1
06/03/2020 08:22:39,entry,C,1
06/03/2020 08:23:33,entry,S,1
06/03/2020 08:24:17,entry,C,1
06/03/2020 08:24:32,entry,C,1
06/03/2020 08:25:09,entry,S,1
06/03/2020 08:25:39,entry,N,1
06/03/2020 08:27:05,exit,C,1
06/03/2020 08:28:31,exit,C,1
06/03/2020 08:29:11,entry,N,1
06/03/2020 08:29:34,entry,S,1
06/03/2020 08:29:60,exit,S,1
06/03/2020 08:30:38,entry,N,1
06/03/2020 08:30:58,entry,S,1
06/03/2020 08:31:12,entry,N,1
06/03/2020 08:31:26,entry,S,1
06/03/2020 08:31:45,entry,C,1
06/03/2020 08:31:47,entry,C,1
06/03/2020 08:32:09,entry,C,1
06/03/2020 08:33:15,entry,C,1
06/03/2020 08:34:33,entry,C,1
06/03/2020 08:35:36,entry,S,1
06/03/2020 08:36:42,entry,N,1
06/03/2020 08:37:03,entry,S,0
06/03/2020 08:37:34,entry,C,1
06/03/2020 08:38:02,entry,S,1
06/03/2020 08:38:32,entry,C,1
06/03/2020 08:42:57,exit,S,1
06/03/2020 08:43:20,entry,C,1
06/03/2020 08:44:12,entry,C,1
06/03/2020 08:44:58,entry,C,1
06/03/2020 08:45:05,entry,C,1
06/03/2020 08:48:35,entry,S,1
06/03/2020 08:49:04,entry,S,1
06/03/2020 08:49:21,entry,S,1
06/03/2020 08:49:32,entry,C,1
06/03/2020 08:49:34,entry,N,1
06/03/2020 08:51:34,entry,C,0
06/03/2020 08:51:37,exit,C,1
06/03/2020 08:51:41,entry,S,1
06/03/2020 08:52:08,exit,N,1
06/03/2020 08:52:18,entry,N,1
06/03/2020 08:52:32,entry,C,1
06/03/2020 08:52:60,exit,S,1
06/03/2020 08:53:20,entry,S,1
06/03/2020 08:53:47,entry,S,1
06/03/2020 08:53:51,entry,C,1
06/03/2020 08:53:59,exit,N,1
06/03/2020 08:54:41,entry,C,1
06/03/2020 08:55:25,entry,S,1
06/03/2020 08:55:44,entry,C,1
06/03/2020 08:59:29,entry,C,1
06/03/2020 08:59:58,exit,S,1
06/03/2020 09:01:24,entry,N,1
06/03/2020 09:04:13,entry,N,1
06/03/2020 09:04:23,entry,S,0
06/03/2020 09:04:43,entry,C,1
06/03/2020 09:06:24,entry,N,1
06/03/2020 09:06:58,entry,C,0
06/03/2020 09:07:22,exit,C,1
06/03/2020 09:08:06,entry,C,1
06/03/2020 09:08:29,exit,C,1
06/03/2020 09:09:02,entry,C,1
06/03/2020 09:09:52,entry,S,1
06/03/2020 09:12:46,entry,C,1
06/03/2020 09:13:41,entry,N,0
06/03/2020 09:17:01,entry,S,1
06/03/2020 09:17:11,entry,C,1
06/03/2020 09:18:19,entry,N,1
06/03/2020 09:18:27,entry,C,1
06/03/2020 09:19:50,entry,C,1
06/03/2020 09:19:52,entry,C,1
06/03/2020 09:19:53,entry,C,1
06/03/2020 09:20:28,entry,C,1
06/03/2020 09:21:18,entry,C,1
06/03/2020 09:21:26,exit,S,1
06/03/2020 09:22:47,exit,C,1
06/03/2020 09:23:06,entry,C,1
06/03/2020 09:24:47,entry,S,1
06/03/2020 09:25:08,entry,C,1
06/03/2020 09:29:29,entry,C,1
06/03/2020 09:30:42,entry,C,1
06/03/2020 09:32:59,exit,S,1
06/03/2020 09:33:27,entry,C,1
06/03/2020 09:33:58,entry,C,1
06/03/2020 09:34:45,exit,N,1
06/03/2020 09:36:06,exit,S,1
06/03/2020 09:37:51,entry,S,1
06/03/2020 09:37:59,entry,S,0
06/03/2020 09:38:40,exit,N,1
06/03/2020 09:38:55,entry,C,1
06/03/2020 09:39:30,entry,N,1
06/03/2020 09:40:22,entry,C,1
06/03/2020 09:40:52,exit,C,0
06/03/2020 09:41:26,entry,S,1
06/03/2020 09:41:46,entry,N,1
06/03/2020 09:43:04,entry,S,1
06/03/2020 09:44:58,exit,C,1
06/03/2020 09:47:01,entry,C,1
06/03/2020 09:48:43,exit,C,1
06/03/2020 09:48:51,entry,S,1
06/03/2020 09:50:50,entry,S,1
06/03/2020 09:50:57,entry,S,1
06/03/2020 09:51:44,entry,S,1
06/03/2020 09:51:53,exit,C,1
06/03/2020 09:53:02,exit,C,1
06/03/2020 09:53:15,entry,S,1
06/03/2020 09:53:20,entry,C,1
06/03/2020 09:54:13,exit,C,1
06/03/2020 09:54:42,entry,N,1
06/03/2020 09:54:49,entry,C,1
06/03/2020 09:55:19,entry,C,1
06/03/2020 09:55:20,entry,S,1
06/03/2020 09:56:12,entry,S,1
06/03/2020 09:57:08,entry,C,1
06/03/2020 09:58:23,entry,N,1
06/03/2020 09:59:47,entry,S,1
06/03/2020 10:00:35,entry,C,1
06/03/2020 10:00:46,entry,S,1
06/03/2020 10:03:59,entry,C,0
06/03/2020 10:04:11,entry,S,1
06/03/2020 10:04:12,exit,S,1
06/03/2020 10:07:59,exit,S,1
06/03/2020 10:09:39,entry,C,1
06/03/2020 10:09:53,exit,S,0
06/03/2020 10:11:11,entry,C,1
06/03/2020 10:11:41,exit,C,1
06/03/2020 10:11:52,exit,S,1
06/03/2020 10:13:01,entry,C,1
06/03/2020 10:13:54,entry,C,1
06/03/2020 10:14:06,entry,C,1
06/03/2020 10:15:28,exit,S,1
06/03/2020 10:15:57,entry,S,1
06/03/2020 10:16:05,exit,C,1
06/03/2020 10:16:39,entry,N,1
06/03/2020 10:17:06,exit,C,1
06/03/2020 10:17:30,entry,S,1
06/03/2020 10:18:17,exit,C,0
06/03/2020 10:19:43,entry,C,1
06/03/2020 10:21:23,exit,N,1
06/03/2020 10:24:21,entry,C,1
06/03/2020 10:24:55,exit,C,1
06/03/2020 10:25:15,exit,S,1
06/03/2020 10:27:07,exit,S,1
06/03/2020 10:28:14,exit,C,1
06/03/2020 10:28:21,entry,N,1
06/03/2020 10:28:37,exit,S,1
06/03/2020 10:28:38,entry,C,1
06/03/2020 10:32:45,entry,N,1
06/03/2020 10:33:44,entry,C,1
06/03/2020 10:34:19,entry,C,0
06/03/2020 10:34:44,exit,N,1
06/03/2020 10:37:07,exit,C,1
06/03/2020 10:37:10,exit,C,1
06/03/2020 10:40:05,exit,N,1
06/03/2020 10:41:35,exit,C,1
06/03/2020 10:41:49,entry,S,1
06/03/2020 10:41:52,entry,N,1
06/03/2020 10:47:55,entry,C,1
06/03/2020 10:47:58,exit,C,1
06/03/2020 10:50:12,entry,C,1
06/03/2020 10:50:50,exit,C,1
06/03/2020 10:54:00,entry,S,1
06/03/2020 10:54:31,exit,C,1
06/03/2020 10:55:41,entry,S,1
06/03/2020 10:55:54,entry,N,1
06/03/2020 10:57:54,entry,S,1
06/03/2020 10:58:21,exit,S,1
06/03/2020 10:58:35,entry,S,1
06/03/2020 10:59:09,entry,N,1
06/03/2020 11:00:59,exit,C,1
06/03/2020 11:01:42,entry,S,1
06/03/2020 11:02:02,entry,C,1
06/03/2020 11:02:10,entry,C,0
06/03/2020 11:02:49,exit,S,1
06/03/2020 11:03:23,entry,S,1
