################################################################################
# This file contains a transactional data dump of students entering and leaving
# at the University Road drop-off gate. That is, the entrance closest to the
# Engineering buildings. There are three turnstiles. The first is North,
# denoted with 'N', and is closest to the Mineral Sciences Building. The second 
# is in the centre, denoted with 'C', and closest to the Mining Engineering
# Study Centre. The third is South, denoted by 'S', and is closest to the
# Engineering 2 Building.
#
# The time stamp indicates the time of day first in the compact format HHMMSS
# and then the date as day/month/year. There is a variable indicating whether
# this is an 'entry' into the campus or an 'exit' leaving the campus. The
# 'success' variable indicates a '1' if the transaction was completed with only
# one tap of the student card, and '0' if two or more taps were required.
#
# The final variable indicates the system's estimate for the entry or exit
# transaction duration (in seconds). That is the time from when a student's
# card is first tapped until the turnstile is activated and locked again behind 
# the student. 
################################################################################


date,type,turnstile,success,duration
182653 05/03/2020,exit,S,1,6.37
182803 05/03/2020,exit,C,1,5.3
182814 05/03/2020,exit,S,1,5.7
182825 05/03/2020,exit,S,1,6.34
182855 05/03/2020,exit,S,0,5.51
182903 05/03/2020,exit,C,1,6.76
182907 05/03/2020,entry,C,1,7.11
183018 05/03/2020,exit,S,1,6.98
183131 05/03/2020,exit,C,1,5.73
183223 05/03/2020,entry,S,1,7.13
183324 05/03/2020,exit,S,1,5.44
183458 05/03/2020,exit,C,1,7.79
183502 05/03/2020,entry,N,1,7.61
183558 05/03/2020,exit,S,1,6.68
183635 05/03/2020,exit,S,1,5.79
183649 05/03/2020,exit,C,1,6.07
183703 05/03/2020,exit,S,0,7.41
183839 05/03/2020,exit,S,1,6.79
183957 05/03/2020,exit,S,0,7.1
184024 05/03/2020,exit,C,1,6.39
184311 05/03/2020,exit,C,1,7.84
184452 05/03/2020,exit,N,1,5.05
184456 05/03/2020,exit,C,1,5.96
184643 05/03/2020,entry,S,1,6.39
184730 05/03/2020,exit,S,1,6.53
184739 05/03/2020,exit,S,1,5.84
184905 05/03/2020,exit,S,0,5.83
184931 05/03/2020,exit,S,1,6.57
185017 05/03/2020,exit,S,1,7.44
185121 05/03/2020,exit,N,1,6.91
185214 05/03/2020,exit,S,1,5.74
185248 05/03/2020,exit,S,1,5.82
185327 05/03/2020,entry,S,1,7.1
185330 05/03/2020,exit,S,1,6.23
185532 05/03/2020,exit,N,0,6.18
185640 05/03/2020,exit,N,1,6.55
190234 05/03/2020,exit,N,1,8.07
190422 05/03/2020,exit,S,0,6.52
190536 05/03/2020,exit,S,1,6.3
190541 05/03/2020,exit,C,1,7.81
190557 05/03/2020,exit,C,1,6.96
190708 05/03/2020,exit,S,1,6.99
191128 05/03/2020,exit,C,1,7
191149 05/03/2020,exit,N,1,6.03
191225 05/03/2020,exit,S,1,6.1
191524 05/03/2020,exit,C,1,8.13
191537 05/03/2020,exit,C,1,6.32
191748 05/03/2020,exit,S,1,6.14
192039 05/03/2020,exit,S,1,5.96
192052 05/03/2020,exit,S,1,5.57
193043 05/03/2020,exit,C,1,5.67
193317 05/03/2020,exit,C,1,6.55
193410 05/03/2020,exit,S,1,6.12
193936 05/03/2020,exit,C,1,6.77
194115 05/03/2020,exit,C,1,7.24
194618 05/03/2020,exit,N,1,5.94
194647 05/03/2020,exit,S,1,7.34
194819 05/03/2020,exit,C,1,7.88
194826 05/03/2020,entry,S,1,5.86
195016 05/03/2020,exit,N,1,6.51
195109 05/03/2020,exit,C,0,6.42
195428 05/03/2020,entry,N,1,6.05
195738 05/03/2020,exit,C,1,6.62
195748 05/03/2020,exit,C,1,7.15
200107 05/03/2020,exit,C,1,7.39
200223 05/03/2020,exit,C,1,6.54
200730 05/03/2020,exit,C,1,5.6
200731 05/03/2020,exit,N,0,5.6
200757 05/03/2020,exit,N,0,6.49
201022 05/03/2020,exit,C,1,5.3
201107 05/03/2020,entry,S,1,6.01
201126 05/03/2020,exit,S,0,6.72
201618 05/03/2020,exit,C,1,5.78
201945 05/03/2020,exit,S,1,8.56
202701 05/03/2020,exit,C,1,5.92
202926 05/03/2020,exit,S,1,6.6
202951 05/03/2020,exit,S,1,6.66
203248 05/03/2020,exit,S,1,6.99
203621 05/03/2020,exit,S,1,6.49
203712 05/03/2020,exit,S,1,6.5
204438 05/03/2020,exit,C,1,6.87
205220 05/03/2020,exit,C,1,5.79
205444 05/03/2020,exit,S,1,6.81
205445 05/03/2020,exit,S,1,7.87
205952 05/03/2020,exit,S,1,6.65
210704 05/03/2020,exit,C,1,5.81
210922 05/03/2020,exit,C,1,5.24
212026 05/03/2020,exit,N,1,6.02
212341 05/03/2020,exit,C,1,7.58
212422 05/03/2020,exit,S,1,5.01
214256 05/03/2020,exit,C,1,8.18
215335 05/03/2020,entry,N,1,5.84
223204 05/03/2020,exit,N,0,7.08
224801 05/03/2020,exit,N,1,5.48
224843 05/03/2020,exit,C,1,7.03
230448 05/03/2020,exit,N,1,6.1
002523 06/03/2020,exit,C,0,8.19
004643 06/03/2020,exit,S,1,6.98
005210 06/03/2020,exit,S,0,6.78
005835 06/03/2020,exit,S,0,6.59
010535 06/03/2020,exit,C,1,6.07
014213 06/03/2020,exit,C,1,7.28
015302 06/03/2020,entry,C,1,7.34
021931 06/03/2020,exit,C,1,6.17
030612 06/03/2020,entry,N,1,5.52
033925 06/03/2020,entry,C,1,6.7
043325 06/03/2020,exit,C,1,6.37
050224 06/03/2020,entry,S,1,6.2
052555 06/03/2020,entry,C,1,6.49
061317 06/03/2020,entry,N,0,6.13
061522 06/03/2020,entry,C,1,6.69
061855 06/03/2020,entry,S,1,8.8
062450 06/03/2020,entry,C,1,6.32
062823 06/03/2020,entry,N,1,7.22
062923 06/03/2020,entry,C,1,6.73
063722 06/03/2020,entry,C,1,7.44
064019 06/03/2020,entry,C,1,6.5
064504 06/03/2020,exit,N,1,6.39
064738 06/03/2020,entry,C,1,5.6
065131 06/03/2020,exit,C,1,4.77
065155 06/03/2020,entry,N,1,5.67
070332 06/03/2020,entry,S,1,7.24
070513 06/03/2020,entry,C,1,6.21
070559 06/03/2020,entry,C,1,7.02
070717 06/03/2020,entry,S,1,6.46
070805 06/03/2020,entry,S,1,6.39
070812 06/03/2020,entry,C,0,7.16
070924 06/03/2020,entry,N,1,7.6
070957 06/03/2020,entry,S,1,5.4
071051 06/03/2020,entry,S,1,7.32
071256 06/03/2020,entry,C,1,6.26
071555 06/03/2020,entry,S,1,7.13
071649 06/03/2020,entry,C,1,7.47
071904 06/03/2020,entry,C,1,6.5
071923 06/03/2020,entry,N,1,5.96
071953 06/03/2020,entry,N,1,6.73
072052 06/03/2020,entry,C,1,4.93
072104 06/03/2020,entry,C,1,6.56
072115 06/03/2020,entry,C,1,6.16
072124 06/03/2020,entry,C,1,4.71
072129 06/03/2020,entry,C,1,5.56
072155 06/03/2020,entry,S,1,6.13
072156 06/03/2020,entry,S,1,6.11
072254 06/03/2020,entry,N,1,5.85
072308 06/03/2020,entry,N,1,8.75
072326 06/03/2020,exit,S,1,5.94
072335 06/03/2020,entry,C,1,7.85
072408 06/03/2020,entry,C,1,6.76
072456 06/03/2020,entry,N,1,6.72
072528 06/03/2020,entry,C,1,7.67
072541 06/03/2020,entry,N,1,4.9
072605 06/03/2020,entry,S,1,5.77
072607 06/03/2020,entry,S,1,5.05
072644 06/03/2020,entry,S,1,5.53
072650 06/03/2020,entry,S,1,5.56
072836 06/03/2020,entry,C,1,6.09
072840 06/03/2020,entry,C,1,7.09
072853 06/03/2020,exit,S,1,6.19
073016 06/03/2020,entry,S,1,4.94
073116 06/03/2020,entry,N,1,6.67
073255 06/03/2020,entry,C,1,5.9
073325 06/03/2020,exit,C,1,7.22
073355 06/03/2020,entry,S,1,8.12
073414 06/03/2020,entry,N,1,6.77
073456 06/03/2020,entry,C,1,5.12
073535 06/03/2020,entry,S,0,5.9
073539 06/03/2020,entry,C,1,8.24
073604 06/03/2020,entry,C,1,7.33
073712 06/03/2020,entry,C,1,6.47
073824 06/03/2020,exit,C,1,7.19
073832 06/03/2020,exit,N,1,6.9
073840 06/03/2020,exit,C,1,6.7
073931 06/03/2020,entry,C,0,6
074042 06/03/2020,exit,N,1,6.05
074103 06/03/2020,entry,N,1,6.59
074148 06/03/2020,entry,C,1,5.68
074202 06/03/2020,entry,S,1,6.33
074313 06/03/2020,entry,S,1,5.91
074418 06/03/2020,exit,N,1,6.45
074422 06/03/2020,entry,N,0,6.51
074450 06/03/2020,exit,C,1,6.05
074503 06/03/2020,entry,C,1,7.36
074520 06/03/2020,entry,C,1,6.18
074555 06/03/2020,entry,S,1,7.34
074610 06/03/2020,entry,S,1,8.38
074637 06/03/2020,entry,C,1,6.62
074642 06/03/2020,entry,S,1,7.55
074646 06/03/2020,entry,C,1,6.08
074740 06/03/2020,entry,S,1,8.11
074805 06/03/2020,entry,C,1,7.4
074809 06/03/2020,entry,C,1,6.14
074833 06/03/2020,entry,S,1,6.85
075026 06/03/2020,entry,S,1,6.94
075046 06/03/2020,entry,C,1,7.16
075302 06/03/2020,entry,C,1,6.43
075321 06/03/2020,entry,C,0,6.22
075350 06/03/2020,entry,C,1,5.73
075422 06/03/2020,entry,N,1,6.06
075619 06/03/2020,entry,C,1,6.5
075634 06/03/2020,entry,C,1,6.44
075705 06/03/2020,entry,S,1,6.93
075740 06/03/2020,entry,C,1,6.31
075932 06/03/2020,entry,C,1,6.38
080037 06/03/2020,entry,S,1,6.96
080039 06/03/2020,entry,S,1,6.45
080057 06/03/2020,entry,S,0,4.39
080109 06/03/2020,exit,S,1,6.84
080154 06/03/2020,entry,S,0,7.09
080217 06/03/2020,exit,C,1,7.12
080405 06/03/2020,entry,C,1,6.8
080406 06/03/2020,entry,N,1,6.65
080408 06/03/2020,entry,C,1,6.31
080522 06/03/2020,entry,C,1,7.4
080536 06/03/2020,exit,C,1,6.02
080624 06/03/2020,entry,C,1,6.69
080631 06/03/2020,entry,C,1,6.41
080648 06/03/2020,entry,C,0,5.85
080717 06/03/2020,exit,C,1,6.39
080817 06/03/2020,entry,C,1,7.44
081024 06/03/2020,entry,S,1,5.83
081048 06/03/2020,exit,S,1,7.58
081101 06/03/2020,entry,S,1,6.91
081121 06/03/2020,entry,C,1,5.37
081230 06/03/2020,entry,N,1,6.33
081301 06/03/2020,entry,C,1,5.98
081357 06/03/2020,entry,N,1,7.03
081426 06/03/2020,entry,S,1,6.97
081458 06/03/2020,entry,S,1,6.08
081623 06/03/2020,entry,C,1,7.09
081758 06/03/2020,entry,C,1,7.04
081826 06/03/2020,entry,S,1,6.37
082035 06/03/2020,entry,C,1,7.72
082114 06/03/2020,entry,C,1,8.13
082236 06/03/2020,exit,N,1,6.43
082303 06/03/2020,entry,C,1,5.78
082314 06/03/2020,entry,C,1,6.64
082456 06/03/2020,entry,S,1,4.98
082549 06/03/2020,entry,C,1,7.7
082910 06/03/2020,entry,C,0,6.42
082923 06/03/2020,entry,N,1,7.44
082942 06/03/2020,entry,C,1,5.68
083011 06/03/2020,entry,N,1,7.8
083026 06/03/2020,entry,C,1,5.31
083052 06/03/2020,entry,C,1,7.78
083108 06/03/2020,entry,C,1,7.34
083110 06/03/2020,entry,N,1,5.59
083410 06/03/2020,entry,S,1,7.57
083511 06/03/2020,exit,N,0,4.64
083540 06/03/2020,entry,C,1,5.44
083551 06/03/2020,entry,N,1,7.29
083736 06/03/2020,entry,C,1,6.63
083812 06/03/2020,entry,C,1,7.61
083918 06/03/2020,entry,C,1,7.45
083921 06/03/2020,entry,S,1,6.91
083953 06/03/2020,entry,S,1,5.54
083955 06/03/2020,entry,S,1,7.36
084157 06/03/2020,entry,S,1,7.08
084220 06/03/2020,entry,S,0,6.45
084230 06/03/2020,entry,C,1,6.5
084429 06/03/2020,entry,C,1,6.05
084657 06/03/2020,entry,C,1,6.63
084658 06/03/2020,entry,C,1,5.25
084715 06/03/2020,entry,S,1,5.7
084820 06/03/2020,entry,C,1,7.32
084929 06/03/2020,entry,C,0,7.38
084930 06/03/2020,entry,S,1,6.09
085106 06/03/2020,entry,N,1,5.82
085116 06/03/2020,entry,S,1,6.73
085316 06/03/2020,entry,C,1,6.29
085533 06/03/2020,entry,N,1,6.74
085621 06/03/2020,entry,S,1,5.6
085627 06/03/2020,exit,N,1,6.23
085641 06/03/2020,entry,S,1,6.06
085733 06/03/2020,entry,N,1,5.96
085744 06/03/2020,entry,S,1,7.42
085816 06/03/2020,entry,S,1,6.74
090124 06/03/2020,entry,S,1,6.88
090139 06/03/2020,entry,C,1,5.65
090202 06/03/2020,exit,C,1,6.46
090231 06/03/2020,entry,C,1,7.91
090333 06/03/2020,entry,S,1,5.97
090439 06/03/2020,exit,S,1,5.14
090451 06/03/2020,exit,C,1,5.31
090618 06/03/2020,entry,S,1,5.4
090624 06/03/2020,entry,C,1,5.76
090717 06/03/2020,exit,S,0,6.98
090726 06/03/2020,entry,S,1,6.07
090802 06/03/2020,entry,S,1,7.95
090839 06/03/2020,entry,S,1,7.33
090842 06/03/2020,entry,S,1,5.62
090938 06/03/2020,entry,C,1,6.25
090950 06/03/2020,entry,S,1,7.97
091046 06/03/2020,entry,S,1,7.39
091158 06/03/2020,entry,C,0,5.65
091203 06/03/2020,entry,C,1,6.24
091239 06/03/2020,exit,S,1,6.38
091312 06/03/2020,entry,S,1,6.2
091350 06/03/2020,entry,C,1,5.39
091521 06/03/2020,entry,C,1,6.36
091552 06/03/2020,exit,C,1,6.65
091606 06/03/2020,entry,S,1,6.76
091733 06/03/2020,entry,C,1,5.65
091748 06/03/2020,entry,N,1,7.03
091843 06/03/2020,entry,S,1,5.81
091958 06/03/2020,entry,C,1,6.25
092056 06/03/2020,entry,C,1,6.54
092137 06/03/2020,entry,C,1,7.13
092139 06/03/2020,entry,S,1,6.45
092148 06/03/2020,exit,C,1,5.33
092212 06/03/2020,entry,S,1,6.64
092235 06/03/2020,entry,C,1,6.29
092328 06/03/2020,entry,C,1,5.23
092343 06/03/2020,entry,S,1,6.81
092551 06/03/2020,entry,C,1,7.35
092744 06/03/2020,entry,S,1,6.77
092748 06/03/2020,entry,C,1,5.76
092824 06/03/2020,entry,C,1,5.72
092829 06/03/2020,entry,C,1,6.48
092833 06/03/2020,exit,C,1,7.28
092852 06/03/2020,entry,N,1,6.66
092942 06/03/2020,entry,S,1,6.56
092959 06/03/2020,entry,S,1,6.06
093007 06/03/2020,entry,C,1,6.18
093239 06/03/2020,exit,N,0,6.24
093313 06/03/2020,exit,C,1,7.9
093345 06/03/2020,entry,N,1,5.91
093440 06/03/2020,entry,C,1,6.94
093440 06/03/2020,exit,N,1,6.76
093453 06/03/2020,entry,C,1,5.73
093520 06/03/2020,entry,N,0,7.06
093523 06/03/2020,exit,S,0,7.15
093532 06/03/2020,exit,C,1,7.3
093657 06/03/2020,entry,C,1,8.14
093813 06/03/2020,exit,C,1,7.25
093858 06/03/2020,entry,C,1,7.92
093948 06/03/2020,entry,S,1,7.25
094043 06/03/2020,entry,C,1,6
094222 06/03/2020,exit,C,1,6.4
094246 06/03/2020,exit,C,0,7.07
094333 06/03/2020,entry,S,0,6.71
094334 06/03/2020,entry,C,1,5.98
094507 06/03/2020,entry,S,1,6.29
094517 06/03/2020,exit,S,1,4.38
094549 06/03/2020,exit,C,1,6.83
094825 06/03/2020,entry,C,1,6.31
094832 06/03/2020,entry,S,1,6.73
095232 06/03/2020,exit,C,0,6.52
095327 06/03/2020,exit,N,1,5.14
095550 06/03/2020,entry,N,1,7.62
095709 06/03/2020,exit,C,1,6.72
095715 06/03/2020,entry,S,1,6.38
100045 06/03/2020,entry,C,1,5.22
100411 06/03/2020,entry,S,1,5.4
100435 06/03/2020,entry,S,1,6.05
100514 06/03/2020,entry,C,1,6.14
100538 06/03/2020,exit,C,1,6.81
100629 06/03/2020,entry,N,1,6.69
100829 06/03/2020,exit,S,1,7.14
100839 06/03/2020,exit,S,1,6.16
100932 06/03/2020,entry,C,1,7.3
101021 06/03/2020,entry,S,1,6.12
101214 06/03/2020,entry,C,1,5.76
101221 06/03/2020,entry,N,1,5.36
101249 06/03/2020,exit,C,1,6.58
101446 06/03/2020,entry,N,1,6.92
101748 06/03/2020,exit,C,1,5.35
101902 06/03/2020,entry,N,1,5.1
101939 06/03/2020,exit,S,1,8.06
102032 06/03/2020,entry,S,1,7.45
102256 06/03/2020,exit,S,1,3.79
102302 06/03/2020,entry,S,1,6.31
102340 06/03/2020,exit,N,1,6.17
102456 06/03/2020,entry,C,1,6.56
102542 06/03/2020,entry,C,1,6.72
102935 06/03/2020,exit,C,1,6.03
103109 06/03/2020,entry,N,1,6.25
103109 06/03/2020,exit,C,0,6.82
103137 06/03/2020,exit,C,1,6.52
103149 06/03/2020,exit,C,1,7.25
103408 06/03/2020,entry,C,1,6.61
103552 06/03/2020,exit,C,1,6.61
103825 06/03/2020,entry,C,1,8.33
103943 06/03/2020,exit,C,1,5.87
103958 06/03/2020,entry,S,1,6.05
104007 06/03/2020,entry,N,1,7.25
104014 06/03/2020,exit,C,0,7.07
104354 06/03/2020,exit,N,1,6.09
104414 06/03/2020,entry,N,1,5.96
104421 06/03/2020,exit,N,1,4.82
104637 06/03/2020,exit,S,0,7.59
104734 06/03/2020,entry,S,1,6.19
104806 06/03/2020,entry,C,1,5
104943 06/03/2020,entry,C,1,7.74
105024 06/03/2020,entry,C,1,5.92
105036 06/03/2020,entry,N,1,5.91
105153 06/03/2020,exit,C,1,7.07
105239 06/03/2020,entry,S,1,6.67
105253 06/03/2020,exit,S,1,6.13
105436 06/03/2020,entry,C,1,5.69
105441 06/03/2020,exit,S,1,5.79
105529 06/03/2020,exit,C,1,5.89
105603 06/03/2020,exit,S,1,6.19
105624 06/03/2020,exit,N,0,6.83
105721 06/03/2020,entry,S,1,7.86
105830 06/03/2020,exit,C,1,7.27
105840 06/03/2020,entry,C,1,5.97
105858 06/03/2020,entry,C,1,6.47
105902 06/03/2020,exit,S,1,6.71
105920 06/03/2020,entry,S,1,5.78
105938 06/03/2020,exit,S,1,5.92
105954 06/03/2020,entry,N,1,5.97
110016 06/03/2020,exit,N,1,6.96
110037 06/03/2020,exit,S,1,6.95
110132 06/03/2020,exit,S,1,5.92
110153 06/03/2020,entry,C,1,7.87
110203 06/03/2020,entry,C,1,6.58
110220 06/03/2020,entry,S,1,6.53
110240 06/03/2020,entry,C,1,7.07
110304 06/03/2020,exit,C,1,5.65
110605 06/03/2020,exit,C,1,8.39
111211 06/03/2020,exit,S,1,7.41
111334 06/03/2020,exit,N,1,5.35
111616 06/03/2020,entry,C,1,5.83
111619 06/03/2020,entry,C,1,5
111707 06/03/2020,exit,C,0,6.26
111923 06/03/2020,entry,N,1,8.17
112111 06/03/2020,exit,C,1,5.39
112117 06/03/2020,exit,C,1,6.01
112209 06/03/2020,exit,S,1,7.77
112240 06/03/2020,entry,C,1,6.37
112246 06/03/2020,exit,C,0,5.81
112332 06/03/2020,entry,C,1,6.75
112358 06/03/2020,entry,C,1,6.84
112443 06/03/2020,exit,C,1,4.53
112524 06/03/2020,exit,S,1,5.23
112541 06/03/2020,entry,S,1,6.44
112725 06/03/2020,entry,C,1,7.8
113013 06/03/2020,entry,C,0,5.21
113325 06/03/2020,exit,S,0,7.49
113354 06/03/2020,entry,C,1,6.18
113355 06/03/2020,entry,S,1,6.9
113454 06/03/2020,exit,N,1,6.89
113616 06/03/2020,exit,C,0,6.52
113633 06/03/2020,entry,C,1,7.35
113709 06/03/2020,exit,C,1,7.12
113810 06/03/2020,exit,N,0,6.3
113832 06/03/2020,exit,S,0,6.66
113953 06/03/2020,exit,C,1,6.48
114005 06/03/2020,entry,S,1,6.37
114032 06/03/2020,entry,C,1,6.1
114113 06/03/2020,entry,C,1,5.7
114301 06/03/2020,exit,C,1,7.02
114324 06/03/2020,exit,C,0,7.46
114409 06/03/2020,entry,N,1,6.53
114420 06/03/2020,entry,C,1,5.5
114429 06/03/2020,exit,S,1,7.03
114707 06/03/2020,entry,S,1,5.87
114838 06/03/2020,exit,C,1,5.42
114905 06/03/2020,exit,C,0,7.62
114921 06/03/2020,exit,C,1,6.39
114941 06/03/2020,exit,S,1,6.4
115007 06/03/2020,entry,C,1,6.54
115013 06/03/2020,entry,C,0,8.91
115129 06/03/2020,exit,C,1,5.37
115157 06/03/2020,entry,S,1,7.18
115249 06/03/2020,entry,S,1,7.4
115432 06/03/2020,entry,C,1,5.9
115541 06/03/2020,entry,C,1,6.93
115542 06/03/2020,entry,N,1,5.18
115624 06/03/2020,entry,S,1,6.42
115720 06/03/2020,exit,S,0,5.12
120035 06/03/2020,exit,N,1,6.54
120337 06/03/2020,exit,C,1,5.86
120450 06/03/2020,entry,C,1,8.03
120458 06/03/2020,exit,N,1,7.26
120500 06/03/2020,entry,C,1,7.16
120623 06/03/2020,entry,N,0,7.41
120749 06/03/2020,entry,S,1,5.26
120833 06/03/2020,exit,S,1,7.24
120910 06/03/2020,exit,C,1,6.5
121305 06/03/2020,entry,S,1,5.71
121415 06/03/2020,entry,C,1,6.07
121510 06/03/2020,exit,S,1,5.97
121539 06/03/2020,entry,C,1,3.97
121637 06/03/2020,entry,N,1,8.1
121717 06/03/2020,exit,C,1,5.52
121749 06/03/2020,entry,C,1,5.72
121933 06/03/2020,entry,C,1,6.31
122005 06/03/2020,entry,S,1,6.65
122029 06/03/2020,exit,S,1,5.79
122043 06/03/2020,exit,C,1,5.07
122056 06/03/2020,exit,N,1,6.34
122112 06/03/2020,entry,S,1,8.23
122211 06/03/2020,exit,C,1,5.13
122340 06/03/2020,entry,S,1,6.37
122533 06/03/2020,entry,C,1,7.1
122621 06/03/2020,entry,C,1,7.56
122634 06/03/2020,entry,S,1,7.99
122702 06/03/2020,entry,N,1,7.6
122842 06/03/2020,entry,C,1,7.19
122850 06/03/2020,entry,S,1,7.56
123101 06/03/2020,entry,S,1,6.52
123127 06/03/2020,entry,C,1,6.24
123310 06/03/2020,entry,S,1,6.99
123333 06/03/2020,exit,S,1,7.34
123335 06/03/2020,exit,C,1,7.3
123400 06/03/2020,entry,S,1,6.09
123511 06/03/2020,entry,N,1,5.37
123522 06/03/2020,entry,C,1,5.66
123531 06/03/2020,entry,N,1,5.96
123702 06/03/2020,exit,C,0,5.57
123923 06/03/2020,entry,S,1,7.46
124001 06/03/2020,entry,C,1,6.84
124024 06/03/2020,entry,C,1,6.17
124043 06/03/2020,exit,C,1,7.18
124151 06/03/2020,entry,C,1,6
124227 06/03/2020,entry,N,1,5.72
124241 06/03/2020,entry,C,1,6.08
124259 06/03/2020,entry,C,1,6.54
124615 06/03/2020,entry,S,1,5.43
124741 06/03/2020,entry,C,1,8.32
124907 06/03/2020,entry,C,1,5.8
125011 06/03/2020,entry,C,1,5.75
125138 06/03/2020,exit,C,0,6.04
125442 06/03/2020,entry,N,1,5.23
125524 06/03/2020,exit,C,1,5.31
125556 06/03/2020,entry,S,1,7.17
125651 06/03/2020,exit,S,1,7.29
125731 06/03/2020,entry,N,0,7.29
125857 06/03/2020,exit,N,1,6.2
125946 06/03/2020,entry,C,1,7.37
125955 06/03/2020,entry,C,1,6.96
125958 06/03/2020,entry,C,1,6.37
130005 06/03/2020,exit,C,1,7.97
130114 06/03/2020,entry,S,1,5.99
130155 06/03/2020,entry,C,1,6.08
130400 06/03/2020,entry,C,1,7.7
130460 06/03/2020,exit,N,1,6.89
130617 06/03/2020,entry,C,1,7.42
130640 06/03/2020,entry,S,1,7.53
130715 06/03/2020,entry,S,1,7.17
130755 06/03/2020,entry,C,1,4.87
130854 06/03/2020,entry,N,1,7.44
130951 06/03/2020,entry,S,1,6.4
131009 06/03/2020,entry,N,1,6.7
131028 06/03/2020,exit,C,1,7.07
131049 06/03/2020,entry,S,1,8.14
131108 06/03/2020,entry,S,1,6.51
131153 06/03/2020,exit,C,0,6.24
131217 06/03/2020,exit,C,1,6.14
131224 06/03/2020,entry,C,1,5.56
131446 06/03/2020,entry,N,1,6.62
131524 06/03/2020,exit,N,1,7.79
131629 06/03/2020,exit,C,1,4.68
131820 06/03/2020,entry,C,1,7.74
131848 06/03/2020,entry,C,1,3.79
131902 06/03/2020,entry,S,1,7.03
131919 06/03/2020,exit,C,1,6.39
132008 06/03/2020,entry,S,1,4.92
132140 06/03/2020,entry,N,1,6.17
132306 06/03/2020,entry,C,1,7.16
132342 06/03/2020,entry,S,1,5.62
132557 06/03/2020,entry,S,1,6.81
132614 06/03/2020,exit,S,1,8.08
132624 06/03/2020,entry,C,0,6.37
132734 06/03/2020,exit,S,1,6.05
132735 06/03/2020,entry,S,1,7.13
132745 06/03/2020,exit,S,1,6.49
132845 06/03/2020,exit,C,1,6.57
133055 06/03/2020,exit,S,1,5.78
133060 06/03/2020,exit,N,1,7.2
133100 06/03/2020,entry,S,1,6.32
133130 06/03/2020,entry,C,1,7.26
133200 06/03/2020,exit,S,1,5.59
133335 06/03/2020,entry,C,1,5.95
133509 06/03/2020,entry,C,1,6.94
133620 06/03/2020,entry,S,0,6.25
133632 06/03/2020,entry,C,1,6.39
133749 06/03/2020,exit,N,0,6.23
133757 06/03/2020,entry,N,1,7.2
133822 06/03/2020,exit,C,1,6.62
133833 06/03/2020,entry,S,1,5.9
133905 06/03/2020,entry,N,1,8.22
133948 06/03/2020,exit,C,1,5.64
134046 06/03/2020,exit,S,1,7.1
134060 06/03/2020,exit,S,0,6.16
134147 06/03/2020,exit,C,1,6.21
134148 06/03/2020,entry,C,1,6.1
134158 06/03/2020,exit,S,0,6.47
134311 06/03/2020,exit,N,1,7.82
134409 06/03/2020,entry,C,1,6.88
134510 06/03/2020,exit,C,1,6.91
134530 06/03/2020,exit,S,1,6.97
134603 06/03/2020,exit,S,1,7.16
134653 06/03/2020,exit,S,1,5.46
134821 06/03/2020,exit,S,1,6.02
134930 06/03/2020,exit,S,1,5.56
134940 06/03/2020,exit,S,1,7.76
135228 06/03/2020,exit,C,1,6.18
135238 06/03/2020,exit,S,1,5.87
135306 06/03/2020,entry,S,1,6.33
135358 06/03/2020,exit,N,0,7.68
135403 06/03/2020,exit,C,1,6.22
135408 06/03/2020,exit,C,1,7.19
135426 06/03/2020,exit,C,1,7.59
135555 06/03/2020,exit,N,1,7.37
135610 06/03/2020,entry,C,1,7.12
135612 06/03/2020,exit,S,1,5.96
135616 06/03/2020,entry,S,1,7.79
135621 06/03/2020,exit,N,1,7.48
135637 06/03/2020,entry,C,1,7.5
135703 06/03/2020,entry,C,1,6.66
135722 06/03/2020,exit,C,1,6.16
135759 06/03/2020,exit,N,1,7.74
140118 06/03/2020,entry,C,1,8.34
140146 06/03/2020,exit,S,1,6.76
140304 06/03/2020,entry,C,1,6.53
140939 06/03/2020,exit,C,0,6.52
141135 06/03/2020,exit,S,1,6.04
141224 06/03/2020,entry,C,1,7.93
141444 06/03/2020,exit,C,0,6.58
141525 06/03/2020,exit,S,1,6.31
141942 06/03/2020,exit,N,1,7.39
142209 06/03/2020,exit,C,1,5.37
142231 06/03/2020,entry,C,1,6.62
142233 06/03/2020,entry,S,1,7.48
142434 06/03/2020,exit,S,1,6.83
142454 06/03/2020,entry,C,1,7.01
142529 06/03/2020,entry,S,1,4.28
142532 06/03/2020,entry,S,1,5.83
142615 06/03/2020,entry,C,1,6.18
142722 06/03/2020,exit,C,1,5.08
143130 06/03/2020,exit,S,1,7.03
143647 06/03/2020,entry,S,1,5.93
144012 06/03/2020,entry,C,1,6.9
144016 06/03/2020,entry,C,1,6.08
144330 06/03/2020,entry,S,1,7.52
144334 06/03/2020,entry,S,1,7.21
144458 06/03/2020,entry,C,1,5.16
144558 06/03/2020,exit,C,1,6.18
144603 06/03/2020,exit,S,1,6.08
144624 06/03/2020,exit,N,1,5.82
144654 06/03/2020,exit,C,1,6.14
144707 06/03/2020,exit,C,1,5.84
144801 06/03/2020,exit,C,1,5.82
145004 06/03/2020,entry,C,1,6.68
145243 06/03/2020,entry,C,1,5.89
145425 06/03/2020,exit,N,0,6.74
